participant,Subject,consent_1,gender_1,age_1,Need_control_1,Need_control_2,Need_control_3,Need_control_4,Need_control_5,Need_control_6,Need_control_7,Need_control_8,Need_control_9,Need_control_10,Need_control_11,Need_control_12,Need_control_13,Need_control_14,Need_control_15,Need_control_16,Need_control_17,Need_control_18,Need_control_19,Need_control_20,CQ,Video,Prediction,Control,Anthro_1,Anthro_2,Anthro_3,Anthro_4,Anthro_5,Anthro_6,Anthro_7,Anthro_8,Anthro_9,Anthro_10,Anthro_11,Anthro_12,Anthro_13,Anthro_14,Anthro_15,Anthro_16,Anthro_17,Anthro_18,Anthro_19,Anthro_20,Anthro_21,Anthro_22,Anthro_23,video1_1,predict1_1,control1_1,anthro1_1,anthro1_2,anthro1_3,anthro1_4,anthro1_5,anthro1_6,anthro1_7,anthro1_8,anthro1_9,anthro1_10,anthro1_11,anthro1_13,anthro1_14,anthro1_15,anthro1_16,anthro1_17,anthro1_18,anthro1_19,anthro1_20,anthro1_21,anthro1_22,anthro1_23,anthro1_24,video2_1,predict2_1,control2_1,anthro2_1,anthro2_2,anthro2_3,anthro2_4,anthro2_5,anthro2_6,anthro2_7,anthro2_8,anthro2_9,anthro2_10,anthro2_11,anthro2_12,anthro2_13,anthro2_14,anthro2_15,anthro2_16,anthro2_17,anthro2_18,anthro2_19,anthro2_20,anthro2_21,anthro2_22,anthro2_23,video3_1,predict3_1,control3_1,anthro3_1,anthro3_2,anthro3_3,anthro3_4,anthro3_5,anthro3_6,anthro3_7,anthro3_8,anthro3_9,anthro3_10,anthro3_11,anthro3_12,anthro3_13,anthro3_14,anthro3_15,anthro3_16,anthro3_17,anthro3_18,anthro3_19,anthro3_20,anthro3_21,anthro3_22,anthro3_23,video4_1,predict4_1,control4_1,anthro4_1,anthro4_2,anthro4_3,anthro4_4,anthro4_5,anthro4_6,anthro4_7,anthro4_8,anthro4_9,anthro4_10,anthro4_11,anthro4_12,anthro4_13,anthro4_14,anthro4_15,anthro4_16,anthro4_17,anthro4_18,anthro4_19,anthro4_20,anthro4_21,anthro4_22,anthro4_23,comments_1,TIME_start,TIME_end,TIME_total
s.05213e37-ef29-4568-b6af-c3feea91c4b1.txt,57,1,2,54,7,3,7,7,5,6,7,7,7,7,5,7,7,6,7,4,7,7,5,4,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.05213e37-ef29-4568-b6af-c3feea91c4b1.txt,57,1,2,54,7,3,7,7,5,6,7,7,7,7,5,7,7,6,7,4,7,7,5,4,3,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.08ff9b11-9394-4de3-8665-7657212e1846.txt,58,1,1,21,4,7,4,4,4,5,3,5,4,3,5,4,6,4,5,3,4,6,4,2,7,4,5,2,6,5,5,5,6,5,5,6,5,5,5,6,5,4,6,4,5,6,4,5,4,5,4,,7,1,4,6,5,5,6,4,6,5,5,7,4,5,4,7,5,4,5,5,6,5,5,4,5,,1,7,1,5,1,3,3,3,4,5,3,4,4,5,3,5,5,3,4,5,4,3,4,5,4,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,5,2,6,5,5,5,6,5,5,6,5,5,5,6,5,4,6,4,5,6,4,5,4,5,4,,2023-04-01-10-55,2023-04-01-11-05,10
s.08ff9b11-9394-4de3-8665-7657212e1846.txt,58,1,1,21,4,7,4,4,4,5,3,5,4,3,5,4,6,4,5,3,4,6,4,2,7,1,7,1,4,6,5,5,6,4,6,5,5,7,4,5,4,7,5,4,5,5,6,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.08ff9b11-9394-4de3-8665-7657212e1846.txt,58,1,1,21,4,7,4,4,4,5,3,5,4,3,5,4,6,4,5,3,4,6,4,2,7,2,1,7,1,5,1,3,3,3,4,5,3,4,4,5,3,5,5,3,4,5,4,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.08ff9b11-9394-4de3-8665-7657212e1846.txt,58,1,1,21,4,7,4,4,4,5,3,5,4,3,5,4,6,4,5,3,4,6,4,2,7,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.207a644f-6fae-4e1c-9904-d6343ff3316a.txt,59,1,2,22,7,7,4,4,4,3,5,5,5,5,5,4,6,6,5,5,6,3,4,5,3,4,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2023-03-26-17-19,2023-03-26-17-31,12
s.207a644f-6fae-4e1c-9904-d6343ff3316a.txt,59,1,2,22,7,7,4,4,4,3,5,5,5,5,5,4,6,6,5,5,6,3,4,5,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.207a644f-6fae-4e1c-9904-d6343ff3316a.txt,59,1,2,22,7,7,4,4,4,3,5,5,5,5,5,4,6,6,5,5,6,3,4,5,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.207a644f-6fae-4e1c-9904-d6343ff3316a.txt,59,1,2,22,7,7,4,4,4,3,5,5,5,5,5,4,6,6,5,5,6,3,4,5,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.6f91f8c8-9aac-49b7-84fc-670656aed9f6.txt,60,1,3,20,4,2,4,3,3,4,4,4,4,5,3,3,5,4,5,3,5,5,3,4,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2023-04-01-13-11,2023-04-01-13-23,12
s.6f91f8c8-9aac-49b7-84fc-670656aed9f6.txt,60,1,3,20,4,2,4,3,3,4,4,4,4,5,3,3,5,4,5,3,5,5,3,4,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.6f91f8c8-9aac-49b7-84fc-670656aed9f6.txt,60,1,3,20,4,2,4,3,3,4,4,4,4,5,3,3,5,4,5,3,5,5,3,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.6f91f8c8-9aac-49b7-84fc-670656aed9f6.txt,60,1,3,20,4,2,4,3,3,4,4,4,4,5,3,3,5,4,5,3,5,5,3,4,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.2352476a-e631-481a-aef5-f0059b3b120e.txt,61,1,2,21,5,2,3,7,7,5,5,4,6,7,5,7,6,5,5,5,6,4,2,5,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,4,2,3,,6,3,1,1,1,1,1,1,2,1,1,1,1,6,1,7,1,3,1,1,1,7,5,5,3,,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,3,,6,5,1,1,1,1,1,1,2,1,1,1,1,4,1,6,1,6,1,1,1,5,4,6,4,,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,4,2,3,,2023-04-02-22-16,2023-04-02-22-29,13
s.2352476a-e631-481a-aef5-f0059b3b120e.txt,61,1,2,21,5,2,3,7,7,5,5,4,6,7,5,7,6,5,5,5,6,4,2,5,3,1,6,3,1,1,1,1,1,1,2,1,1,1,1,6,1,7,1,3,1,1,1,7,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.2352476a-e631-481a-aef5-f0059b3b120e.txt,61,1,2,21,5,2,3,7,7,5,5,4,6,7,5,7,6,5,5,5,6,4,2,5,3,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.2352476a-e631-481a-aef5-f0059b3b120e.txt,61,1,2,21,5,2,3,7,7,5,5,4,6,7,5,7,6,5,5,5,6,4,2,5,3,3,6,5,1,1,1,1,1,1,2,1,1,1,1,4,1,6,1,6,1,1,1,5,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.dfd62579-d453-42d0-8015-0a909234bcf3.txt,62,1,2,22,6,1,7,5,6,6,5,6,7,3,5,5,6,5,6,5,7,5,5,3,3,4,1,7,1,1,1,5,2,5,5,6,1,1,5,5,1,5,6,5,6,5,1,1,2,2,2,,7,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,,1,6,1,1,1,1,5,1,6,5,1,1,5,6,1,5,5,5,6,5,1,3,3,2,5,,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,5,3,3,1,3,3,5,3,,1,7,1,1,1,5,2,5,5,6,1,1,5,5,1,5,6,5,6,5,1,1,2,2,2,,2023-04-01-06-08,2023-04-01-06-24,16
s.dfd62579-d453-42d0-8015-0a909234bcf3.txt,62,1,2,22,6,1,7,5,6,6,5,6,7,3,5,5,6,5,6,5,7,5,5,3,3,1,7,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.dfd62579-d453-42d0-8015-0a909234bcf3.txt,62,1,2,22,6,1,7,5,6,6,5,6,7,3,5,5,6,5,6,5,7,5,5,3,3,2,1,6,1,1,1,1,5,1,6,5,1,1,5,6,1,5,5,5,6,5,1,3,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.dfd62579-d453-42d0-8015-0a909234bcf3.txt,62,1,2,22,6,1,7,5,6,6,5,6,7,3,5,5,6,5,6,5,7,5,5,3,3,3,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,5,3,3,1,3,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.7101bd01-91e3-4d01-b332-1b18fc2ce51c.txt,63,1,2,31,6,3,5,4,5,4,5,4,4,3,4,4,6,5,4,3,5,6,2,6,3,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,5,3,,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,,2023-04-03-20-28,2023-04-03-20-48,20
s.7101bd01-91e3-4d01-b332-1b18fc2ce51c.txt,63,1,2,31,6,3,5,4,5,4,5,4,4,3,4,4,6,5,4,3,5,6,2,6,3,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.7101bd01-91e3-4d01-b332-1b18fc2ce51c.txt,63,1,2,31,6,3,5,4,5,4,5,4,4,3,4,4,6,5,4,3,5,6,2,6,3,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.7101bd01-91e3-4d01-b332-1b18fc2ce51c.txt,63,1,2,31,6,3,5,4,5,4,5,4,4,3,4,4,6,5,4,3,5,6,2,6,3,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.5d3b0d36-490c-4ce7-8ee0-9df375332842.txt,64,1,1,21,5,1,4,6,6,3,6,7,7,2,5,2,2,5,5,3,6,3,5,3,3,4,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,3,1,,5,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,1,2,1,4,2,5,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,2,1,4,3,5,2,,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,3,1,,2023-04-01-20-21,2023-04-01-20-32,11
s.5d3b0d36-490c-4ce7-8ee0-9df375332842.txt,64,1,1,21,5,1,4,6,6,3,6,7,7,2,5,2,2,5,5,3,6,3,5,3,3,1,5,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,1,2,1,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.5d3b0d36-490c-4ce7-8ee0-9df375332842.txt,64,1,1,21,5,1,4,6,6,3,6,7,7,2,5,2,2,5,5,3,6,3,5,3,3,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.5d3b0d36-490c-4ce7-8ee0-9df375332842.txt,64,1,1,21,5,1,4,6,6,3,6,7,7,2,5,2,2,5,5,3,6,3,5,3,3,3,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,2,1,4,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.17bc4176-6ec9-4e70-a653-8e80c628e0af.txt,65,1,2,27,6,5,6,7,6,3,6,7,6,5,5,3,7,6,6,2,6,6,2,5,3,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,3,2,1,1,3,2,4,1,,2,7,1,2,1,1,2,1,1,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,,3,3,1,1,1,1,1,1,1,3,1,1,1,2,1,5,1,5,2,4,1,3,1,2,1,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2023-04-04-10-53,2023-04-04-11-11,18
s.17bc4176-6ec9-4e70-a653-8e80c628e0af.txt,65,1,2,27,6,5,6,7,6,3,6,7,6,5,5,3,7,6,6,2,6,6,2,5,3,1,3,3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,3,2,1,1,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.17bc4176-6ec9-4e70-a653-8e80c628e0af.txt,65,1,2,27,6,5,6,7,6,3,6,7,6,5,5,3,7,6,6,2,6,6,2,5,3,2,2,7,1,2,1,1,2,1,1,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.17bc4176-6ec9-4e70-a653-8e80c628e0af.txt,65,1,2,27,6,5,6,7,6,3,6,7,6,5,5,3,7,6,6,2,6,6,2,5,3,3,3,3,1,1,1,1,1,1,1,3,1,1,1,2,1,5,1,5,2,4,1,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.faa3c2ed-b8a2-490c-ad54-9fafd2a8bc63.txt,66,1,2,39,6,3,4,5,4,1,7,7,7,7,6,7,5,6,6,7,1,5,6,7,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,6,2,3,1,1,,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,4,1,6,4,3,5,1,,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,6,2,2,1,1,,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,6,4,3,4,1,,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,6,2,3,1,1,What the heck was that? Did you EMP the poor thing intermittently? lol,2023-03-22-08-56,2023-03-22-09-07,11
s.faa3c2ed-b8a2-490c-ad54-9fafd2a8bc63.txt,66,1,2,39,6,3,4,5,4,1,7,7,7,7,6,7,5,6,6,7,1,5,6,7,3,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,4,1,6,4,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.faa3c2ed-b8a2-490c-ad54-9fafd2a8bc63.txt,66,1,2,39,6,3,4,5,4,1,7,7,7,7,6,7,5,6,6,7,1,5,6,7,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,6,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.faa3c2ed-b8a2-490c-ad54-9fafd2a8bc63.txt,66,1,2,39,6,3,4,5,4,1,7,7,7,7,6,7,5,6,6,7,1,5,6,7,3,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,6,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.d2b466ab-ac68-44cb-a74b-fea85d4411b5.txt,67,1,1,24,6,7,5,6,5,4,2,5,7,2,5,6,5,6,5,2,5,6,2,2,7,4,5,7,6,6,6,6,6,7,7,7,7,6,5,5,5,5,5,6,6,6,6,6,7,7,7,,5,5,7,6,7,5,6,5,6,7,6,7,6,6,5,7,7,7,6,4,5,7,6,7,6,,6,5,7,6,6,6,7,6,7,7,7,6,7,6,7,6,7,6,6,6,5,5,5,5,5,,6,5,5,6,5,6,6,6,6,6,7,7,7,6,5,6,6,6,6,7,7,7,7,7,7,,5,7,6,6,6,6,6,7,7,7,7,6,5,5,5,5,5,6,6,6,6,6,7,7,7,,2023-04-04-16-20,2023-04-04-16-29,9
s.d2b466ab-ac68-44cb-a74b-fea85d4411b5.txt,67,1,1,24,6,7,5,6,5,4,2,5,7,2,5,6,5,6,5,2,5,6,2,2,7,1,5,5,7,6,7,5,6,5,6,7,6,7,6,6,5,7,7,7,6,4,5,7,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.d2b466ab-ac68-44cb-a74b-fea85d4411b5.txt,67,1,1,24,6,7,5,6,5,4,2,5,7,2,5,6,5,6,5,2,5,6,2,2,7,2,6,5,7,6,6,6,7,6,7,7,7,6,7,6,7,6,7,6,6,6,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.d2b466ab-ac68-44cb-a74b-fea85d4411b5.txt,67,1,1,24,6,7,5,6,5,4,2,5,7,2,5,6,5,6,5,2,5,6,2,2,7,3,6,5,5,6,5,6,6,6,6,6,7,7,7,6,5,6,6,6,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.aa00abb0-fa27-4ead-bb96-cce815de3e7b.txt,68,1,2,27,5,3,2,5,3,4,6,6,7,5,1,2,6,5,4,6,4,1,7,5,3,4,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,1,1,2,2,5,1,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,2,2,5,1,,3,2,1,5,1,1,1,1,1,5,1,1,1,5,1,1,1,5,5,1,1,2,2,5,1,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,1,2,5,5,1,,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,1,1,2,2,5,1,,2023-03-23-16-59,2023-03-23-17-15,16
s.aa00abb0-fa27-4ead-bb96-cce815de3e7b.txt,68,1,2,27,5,3,2,5,3,4,6,6,7,5,1,2,6,5,4,6,4,1,7,5,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.aa00abb0-fa27-4ead-bb96-cce815de3e7b.txt,68,1,2,27,5,3,2,5,3,4,6,6,7,5,1,2,6,5,4,6,4,1,7,5,3,2,3,2,1,5,1,1,1,1,1,5,1,1,1,5,1,1,1,5,5,1,1,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.aa00abb0-fa27-4ead-bb96-cce815de3e7b.txt,68,1,2,27,5,3,2,5,3,4,6,6,7,5,1,2,6,5,4,6,4,1,7,5,3,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,1,2,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.c557e5a2-4e5a-4bc7-be21-6274b13c8e0b.txt,69,1,4,34,4,4,5,3,2,4,6,6,6,3,4,3,4,5,3,5,4,5,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,4,5,4,3,5,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,4,7,1,4,7,7,7,6,,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,3,4,2,3,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,5,1,4,6,5,7,5,,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,4,5,4,3,5,,2023-03-29-17-00,2023-03-29-17-11,11
